measurement_id,target_uri,target_name,target_type,target_category,variable_uri,variable_name,variable_unit,value,date,confidence,measurement_method,operator,treatment,block,replicate,notes
DEMO_018968,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-low-n-rep10,Block1-Low-N-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,268.44,2025-07-13 18:57:32,0.918,Semi-automated,researcher_01,Low-N,1,10,Demo measurement day 75 - Fresh Biomass
DEMO_018969,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0563,Block2-Heat-Rep03-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,23.0,2025-07-13 20:39:22,0.901,Remote sensing,researcher_03,Heat,N/A,N/A,Demo measurement day 75 - Leaf Count
DEMO_018970,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0936,Block3-Heat-Rep08-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,3.29,2025-07-14 05:29:09,0.861,Manual,researcher_03,Heat,N/A,N/A,Demo measurement day 75 - Leaf Area Index
DEMO_018971,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0795,Block3-Drought-Rep09-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,12.1,2025-07-13 17:05:27,0.939,Semi-automated,researcher_02,Drought,N/A,N/A,Demo measurement day 75 - Root Length
DEMO_018973,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-heat-rep06,Block1-Heat-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_moisture,Soil Moisture,%,56.7,2025-07-13 22:55:16,0.93,Automated,researcher_02,Heat,1,6,Demo measurement day 75 - Soil Moisture
DEMO_018974,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-cold-rep06,Block1-Cold-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,5.62,2025-07-14 03:18:32,0.933,Automated,researcher_01,Cold,1,6,Demo measurement day 75 - Water Use Efficiency
DEMO_018975,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0400,Block2-Control-Rep10-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,103.99,2025-07-14 05:16:22,0.912,Semi-automated,researcher_03,Control,N/A,N/A,Demo measurement day 75 - Fresh Biomass
DEMO_018976,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0228,Block1-Heat-Rep06-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,8.0,2025-07-14 00:35:58,0.911,Remote sensing,researcher_03,Heat,N/A,N/A,Demo measurement day 75 - Water Use Efficiency
DEMO_018977,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0164,Block1-Low-N-Rep03-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,136.27,2025-07-14 04:06:55,0.871,Manual,sensor_system,Low-N,N/A,N/A,Demo measurement day 75 - Dry Biomass
DEMO_018978,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0668,Block2-Salt-Rep04-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,2.96,2025-07-13 17:29:38,0.97,Semi-automated,researcher_02,Salt,N/A,N/A,Demo measurement day 75 - Leaf Area Index
DEMO_018979,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0342,Block1-Salt-Rep09-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,61.0,2025-07-14 06:23:47,0.935,Remote sensing,researcher_03,Salt,N/A,N/A,Demo measurement day 75 - Leaf Count
DEMO_018980,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0251,Block1-Cold-Rep01-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,59.55,2025-07-14 02:40:16,0.932,Automated,researcher_03,Cold,N/A,N/A,Demo measurement day 75 - Dry Biomass
DEMO_018981,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-co2-16,CO2-Sensor-16,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#light_intensity,Light Intensity,μmol/m²/s,552.72,2025-07-14 01:41:31,0.911,Manual,researcher_03,None,N/A,N/A,Demo measurement day 75 - Light Intensity
DEMO_018982,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0489,Block2-High-N-Rep08-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,150.0,2025-07-14 03:15:43,0.905,Remote sensing,sensor_system,High-N,N/A,N/A,Demo measurement day 75 - Plant Height
DEMO_018983,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-canopy-15,Canopy-Sensor-15,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,81.4,2025-07-13 21:36:29,0.949,Manual,researcher_02,None,N/A,N/A,Demo measurement day 75 - Relative Humidity
DEMO_018984,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0184,Block1-Low-N-Rep07-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.92,2025-07-13 17:17:49,0.922,Automated,sensor_system,Low-N,N/A,N/A,Demo measurement day 75 - Stomatal Conductance
DEMO_018985,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-control-rep03,Block6-Control-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,29.4,2025-07-14 05:52:40,0.972,Automated,researcher_03,Control,6,3,Demo measurement day 75 - Soil Temperature
DEMO_018986,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-high-n-rep07,Block2-High-N-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.45,2025-07-13 21:31:25,0.877,Manual,researcher_02,High-N,2,7,Demo measurement day 75 - Stomatal Conductance
DEMO_018987,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-weather-05,Weather-Sensor-05,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,20.88,2025-07-13 17:06:12,0.945,Manual,researcher_03,None,N/A,N/A,Demo measurement day 75 - Chlorophyll Content
DEMO_018988,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0260,Block1-Cold-Rep02-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,45.0,2025-07-13 23:21:04,0.898,Manual,sensor_system,Cold,N/A,N/A,Demo measurement day 75 - Root Length
DEMO_018989,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-cold-rep01,Block2-Cold-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#air_temperature,Air Temperature,°C,25.8,2025-07-13 23:23:52,0.916,Manual,researcher_02,Cold,2,1,Demo measurement day 75 - Air Temperature
DEMO_018990,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-high-n-rep03,Block3-High-N-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#wind_speed,Wind Speed,m/s,14.92,2025-07-14 00:40:57,0.957,Remote sensing,researcher_01,High-N,3,3,Demo measurement day 75 - Wind Speed
DEMO_018991,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0581,Block2-Heat-Rep07-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,12.8,2025-07-13 23:07:39,0.966,Semi-automated,field_team,Heat,N/A,N/A,Demo measurement day 75 - Stem Diameter
DEMO_018992,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-salt-rep02,Block6-Salt-Rep02,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,356.71,2025-07-13 22:16:50,0.959,Semi-automated,sensor_system,Salt,6,2,Demo measurement day 75 - Fresh Biomass
DEMO_018993,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0924,Block3-Heat-Rep05-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,32.7,2025-07-15 00:41:50,0.882,Manual,field_team,Heat,N/A,N/A,Demo measurement day 76 - Root Length
DEMO_018994,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0050,Block1-Control-Rep10-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,43.41,2025-07-14 21:18:05,0.895,Remote sensing,researcher_02,Control,N/A,N/A,Demo measurement day 76 - Dry Biomass
DEMO_018995,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0267,Block1-Cold-Rep04-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,33.1,2025-07-14 16:54:36,0.959,Remote sensing,sensor_system,Cold,N/A,N/A,Demo measurement day 76 - Root Length
DEMO_018996,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-canopy-09,Canopy-Sensor-09,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,8.0,2025-07-15 01:44:04,0.925,Semi-automated,researcher_02,None,N/A,N/A,Demo measurement day 76 - Soil pH
DEMO_018997,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0771,Block3-Drought-Rep05-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.8,2025-07-15 02:11:08,0.936,Semi-automated,researcher_01,Drought,N/A,N/A,Demo measurement day 76 - Stomatal Conductance
DEMO_018998,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0290,Block1-Cold-Rep08-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,150.0,2025-07-14 17:42:43,0.982,Automated,researcher_03,Cold,N/A,N/A,Demo measurement day 76 - Dry Biomass
DEMO_018999,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0513,Block2-Low-N-Rep03-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,3.98,2025-07-15 06:35:36,0.92,Semi-automated,researcher_01,Low-N,N/A,N/A,Demo measurement day 76 - Water Use Efficiency
DEMO_019000,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0782,Block3-Drought-Rep07-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,7.07,2025-07-14 21:16:23,0.962,Automated,field_team,Drought,N/A,N/A,Demo measurement day 76 - Leaf Area Index
DEMO_019001,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0962,Block3-Cold-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,75.0,2025-07-14 21:20:06,0.949,Semi-automated,field_team,Cold,N/A,N/A,Demo measurement day 76 - Leaf Count
DEMO_019002,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0109,Block1-High-N-Rep02-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,8.0,2025-07-14 23:00:26,0.948,Manual,researcher_03,High-N,N/A,N/A,Demo measurement day 76 - Leaf Area Index
DEMO_019003,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0286,Block1-Cold-Rep08-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,7.42,2025-07-15 05:32:07,0.912,Semi-automated,researcher_03,Cold,N/A,N/A,Demo measurement day 76 - Leaf Area Index
DEMO_019004,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0687,Block2-Salt-Rep08-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.5,2025-07-15 03:34:34,0.885,Remote sensing,researcher_02,Salt,N/A,N/A,Demo measurement day 76 - Stomatal Conductance
DEMO_019005,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-cold-rep05,Block2-Cold-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#light_intensity,Light Intensity,μmol/m²/s,1553.6,2025-07-15 02:17:45,0.965,Remote sensing,researcher_01,Cold,2,5,Demo measurement day 76 - Light Intensity
DEMO_019006,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-high-n-rep02,Block1-High-N-Rep02,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.9,2025-07-14 22:56:40,0.982,Automated,sensor_system,High-N,1,2,Demo measurement day 76 - Leaf Area Index
DEMO_019007,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0662,Block2-Salt-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,8.0,2025-07-14 23:29:12,0.981,Automated,researcher_02,Salt,N/A,N/A,Demo measurement day 76 - Water Use Efficiency
DEMO_019008,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-heat-rep06,Block4-Heat-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,22.9,2025-07-14 22:05:40,0.905,Semi-automated,field_team,Heat,4,6,Demo measurement day 76 - Stem Diameter
DEMO_019009,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0918,Block3-Heat-Rep04-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,24.3,2025-07-14 22:24:35,0.954,Automated,researcher_02,Heat,N/A,N/A,Demo measurement day 76 - Stem Diameter
DEMO_019010,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0178,Block1-Low-N-Rep06-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,58.5,2025-07-15 00:52:51,0.866,Manual,researcher_01,Low-N,N/A,N/A,Demo measurement day 76 - Plant Height
DEMO_019011,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-high-n-rep07,Block3-High-N-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,11.4,2025-07-14 17:31:06,0.962,Remote sensing,researcher_03,High-N,3,7,Demo measurement day 76 - Precipitation
DEMO_019013,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-low-n-rep01,Block1-Low-N-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,80.68,2025-07-15 01:20:01,0.976,Automated,researcher_01,Low-N,1,1,Demo measurement day 76 - Dry Biomass
DEMO_019014,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0714,Block3-Control-Rep03-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,8.0,2025-07-14 23:18:42,0.929,Remote sensing,researcher_01,Control,N/A,N/A,Demo measurement day 76 - Leaf Area Index
DEMO_019015,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0444,Block2-Drought-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,5.8,2025-07-15 04:35:23,0.901,Semi-automated,field_team,Drought,N/A,N/A,Demo measurement day 76 - Stem Diameter
DEMO_019016,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0272,Block1-Cold-Rep05-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,150.0,2025-07-15 04:39:49,0.907,Manual,field_team,Cold,N/A,N/A,Demo measurement day 76 - Dry Biomass
DEMO_019018,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-control-rep08,Block2-Control-Rep08,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,32.0,2025-07-15 04:08:31,0.963,Semi-automated,researcher_01,Control,2,8,Demo measurement day 76 - Soil Temperature
DEMO_019019,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0121,Block1-High-N-Rep05-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,22.0,2025-07-14 22:23:38,0.946,Manual,researcher_03,High-N,N/A,N/A,Demo measurement day 76 - Stem Diameter
DEMO_019020,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-control-rep07,Block7-Control-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#photosynthesis_rate,Photosynthesis Rate,μmol/m²/s,29.11,2025-07-15 06:34:23,0.885,Manual,researcher_03,Control,7,7,Demo measurement day 76 - Photosynthesis Rate
DEMO_019021,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0388,Block2-Control-Rep08-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,43.0,2025-07-15 02:18:55,0.895,Semi-automated,researcher_01,Control,N/A,N/A,Demo measurement day 76 - Root Length
DEMO_019022,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-low-n-rep03,Block1-Low-N-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#wind_speed,Wind Speed,m/s,12.58,2025-07-15 00:21:12,0.94,Manual,researcher_02,Low-N,1,3,Demo measurement day 76 - Wind Speed
DEMO_019023,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-heat-rep09,Block1-Heat-Rep09,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,2.6,2025-07-14 22:21:09,0.957,Semi-automated,sensor_system,Heat,1,9,Demo measurement day 76 - Precipitation
DEMO_019024,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0332,Block1-Salt-Rep07-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,57.8,2025-07-14 22:58:48,0.958,Remote sensing,researcher_03,Salt,N/A,N/A,Demo measurement day 76 - Plant Height
DEMO_019025,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0109,Block1-High-N-Rep02-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,75.0,2025-07-15 01:39:23,0.89,Remote sensing,sensor_system,High-N,N/A,N/A,Demo measurement day 76 - Leaf Count
DEMO_019026,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-soil-13,Soil-Sensor-13,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#light_intensity,Light Intensity,μmol/m²/s,782.02,2025-07-14 19:06:49,0.878,Manual,researcher_01,None,N/A,N/A,Demo measurement day 76 - Light Intensity
DEMO_019027,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0271,Block1-Cold-Rep05-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,8.0,2025-07-14 15:57:04,0.893,Manual,field_team,Cold,N/A,N/A,Demo measurement day 76 - Water Use Efficiency
DEMO_019028,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0493,Block2-High-N-Rep09-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.17,2025-07-14 23:22:10,0.97,Automated,field_team,High-N,N/A,N/A,Demo measurement day 76 - Stomatal Conductance
DEMO_019029,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0116,Block1-High-N-Rep04-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,63.0,2025-07-14 21:31:59,0.958,Automated,researcher_01,High-N,N/A,N/A,Demo measurement day 76 - Leaf Count
